filename,tempo,rms,pitch,zero_crossing_rate,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5
deck-the-halls-background-christmas-music-for-video-calesta-version-253224.mp3,[117.45383523],0.05787825211882591,1593.1627280549853,0.114192431187113,-419.5912780761719,73.21217346191406,-87.40046691894531,-56.179481506347656,-29.6866512298584
legacy-of-brahms-lullaby-background-orchestral-music-for-video-48sec-274549.mp3,[129.19921875],0.15331006050109863,1326.6686823487285,0.06491948650348298,-184.56517028808594,125.23067474365234,-7.523800849914551,24.336780548095703,-4.661327362060547
legacy-of-brahms-lullaby-background-orchestral-music-for-video-3min-274958.mp3,[129.19921875],0.1516406089067459,1324.7320235680413,0.0648930316369969,-185.54061889648438,124.9347152709961,-7.051840305328369,23.46116065979004,-4.217843532562256
legacy-of-brahms-lullaby-background-orchestral-music-for-video-full-274550.mp3,[129.19921875],0.15171754360198975,1319.508604204254,0.06483445300406347,-186.76913452148438,125.40283966064453,-7.349613189697266,23.663774490356445,-4.308117866516113
creeping-music-box-horror-lullaby-365186.mp3,[95.703125],0.11086587607860565,1436.7023012439201,0.058544997460332815,-249.03628540039062,116.17755889892578,-5.432636737823486,5.1376543045043945,-2.8366658687591553
forest-lullaby-110624.mp3,[80.74951172],0.13149186968803406,944.1466303649398,0.03557537067047214,-255.16220092773438,135.42112731933594,10.826494216918945,27.00775146484375,-6.6962890625
deck-the-halls-background-christmas-music-for-video-38-second-253223.mp3,[117.45383523],0.057635027915239334,1594.8086510052283,0.11342108286571208,-419.605224609375,72.99304962158203,-86.8813705444336,-55.57968521118164,-29.410518646240234
